utility_sum,utility,intersection_sum,final_intersection,score
0.6053184484988748,0.6053184484988748,0,1.0,0.8026592242494375
1.1062853863182514,0.5531426931591257,1743,0.9902981253061406,0.7717204092326331
1.5602964480303056,0.5200988160101019,12948,0.9679684137091626,0.7440336148596323
1.7357126462763413,0.4339281615690853,17898,0.9750940686645589,0.7045111151168222
1.9310131224745635,0.3862026244949127,31679,0.9717869706550296,0.6789947975749712
